conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ca4ae285-244f-4321-83d6-b109bd1693bc,اتباع جداول جمع إعادة التدوير,released,skill/competence,cross-sector,,القيام بمتابعة وتطبيق جداول جمع النفايات التي تطبقها المؤسسات التي تجمع وتعالج المواد لإعادة التدوير من أجل تحسين الكفاءة والخدمة.,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,التخلص من النفايات غير الخطرة أو الحطام
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cb21f7c2-6bf6-46b5-a638-ad494e95ffbf,تطبيق التدابير البيئية للنقل البري,released,skill/competence,occupation-specific,,تطبيق إستراتيجيات المفوضة الأوروبية (EC) الرامية إلى تخفيف انبعاثات غاز ثاني أكسيد الكربون؛ وفرض تدابير بيئية لضمان تحقيق أهداف تقليل انبعاثات هذا الغاز.,http://data.europa.eu/esco/skill/f6d7ba88-5234-4994-944d-843ca453c923 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,تطبيق تدابير حماية البيئة | الالتزام بقوانين ومعايير حماية البيئة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cc0a45a7-4883-4122-af11-7ca6c45a37c2,تصميم أنظمة غلاف المبنى,released,skill/competence,sector-specific,,"تصميم نظام الغلاف كجزء من نظام طاقة المبنى العام، مع اعتبار مفاهيم توفير الطاقة.
	",http://data.europa.eu/esco/skill/883eab8c-d8a6-4e8b-9b11-7d9001e172ab,تصميم النٌّظم والمنتجات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce541a71-0eaa-40e7-999d-793d1f16fa4c,ملائمة الممارسات الفعالة لتجهيز الأغذية,released,skill/competence,sector-specific,,التأكد من مُلاءمة تقنيات الإنتاج الأكثر كفاءةً لإنجاز مهام مُعالجة الأغذية بأقل قدرٍ من الوقت، والجهد، والتكاليف.,http://data.europa.eu/esco/skill/7a93e22f-54d8-4bf0-9213-d711f6601b49 | http://data.europa.eu/esco/skill/15fa3879-ac0e-46e6-ae36-609bae9c19c3,العمل بكفاءة | مراقبة الأنشطة التشغيلية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ce689fb5-2c21-4f96-a4b0-d02d4af35923,تصميم قياسات الطاقة الخاملة,released,skill/competence,sector-specific,,"تصميم أنظمة تحقق أداء الطاقة بواسطة القياسات الخاملة (مثلا الضوء الطبيعي والتهوية، التحكم في الكسب الشمسي)، التي لا تميل للعطل وبدون تكاليف ومتطلبات صيانة. تكملة القياسات الخاملة بتدابير نشطة بأقل عدد مكن.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,تصميم الأنظمة أو المعدات الكهربائية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfbe1cdb-1738-45a1-b442-75cbda1fff06,الاهتمام بتصميم مكب النفايات,released,skill/competence,cross-sector,,تطوير وتنفيذ إدارة آمنة وفعالة للنفايات والمكب. تقليل الأثر البيئي للعملية مع اتباع المتطلبات القانونية.,http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,تطوير السياسات والإجراءات التشغيلية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/cfccea88-0558-40d4-b896-56a1e7993e24,علم المناخ,released,knowledge,cross-sector,,المجال العلمي المختص بدراسة بحوث معدلات الأحوال الجوية خلال فترة زمنية محددة وكيفية تأثيرها على طبيعة الأرض.,http://data.europa.eu/esco/isced-f/0532,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d0fc1d32-c64d-4b53-923f-953f648715ab,خدمات تقاسم السيارات,released,knowledge,occupation-specific,,"خدمات تشجع المشاركة في رحلات السيارات من أجل تخفيض تكاليف الرحلة ونشر الاستدامة.
   ",http://data.europa.eu/esco/isced-f/1041,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d10030a4-f49c-4125-8646-6b091efe5089,مراقبة رفاهية الحيوانات,released,skill/competence,cross-sector,,مراقبة الحالة البدنية للحيوانات وسلوكها والإبلاغ عن أي مخاوف أو تغييرات غير متوقعة، بما في ذلك العلامات التي تشير إلى الحالة الصحية الجيدة أو اعتلال الصحة والمظهر وحالة أماكن إقامة الحيوانات والاستهلاك من الغذاء والماء والظروف البيئية.,http://data.europa.eu/esco/skill/c5ff50d7-97d3-401e-90ac-e5ae756a52de,الإشراف على الظروف الصحية البشرية والبيطرية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d13f1685-9848-4c9e-a40a-686ddb407858,أنظمة إزالة الأسبستوس,released,knowledge,cross-sector,,التشريعات واللوائح المتعلقة بإزالة تلوث الأسبستوس من المباني أو المنشآت، والإزالة الآمنة للمواد الملوثة ولوائح تجنب التلوث والوقاية منه.,http://data.europa.eu/esco/isced-f/1022,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d168d98c-b7bb-4b9a-b1dc-eac008af4df3,تنفيذ خطط عمل التنوع البيولوجي,released,skill/competence,sector-specific,,تعزيز وتنفيذ خطط العمل المحلية والوطنية المتعلقة بالتنوع البيولوجي بالاشتراك مع المنظمات النظامية والتطوعية المحلية/الوطنية.,http://data.europa.eu/esco/skill/a6c3bda0-c759-495e-b2c5-062b3abe2097,تنفيذ الإجراءات أو العمليات الجديدة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ec6846-dd8a-4810-8115-474cdf271540,اللوائح المتعلقة بالمواد,released,knowledge,sector-specific,,اللوائح المحلية والدولية المتعلقة بتصنيف المواد والخلائط وتسميتها، على سبيل المثال اللائحة التنفيذية للمفوضية الأوروبية رقم 1272/2008.,http://data.europa.eu/esco/isced-f/0531,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ee1caa-1956-48f6-a009-318204bf908e,إنشاء نماذج المياه الجوفية,released,skill/competence,occupation-specific,,إنشاء نماذج تدفق المياه الجوفية؛ من خلال تحليل درجة حرارة المياه الجوفية وخصائصها؛ وتحديد التكوينات الجيولوجية والتأثير الذي يُحْدِثه الإنسان.,http://data.europa.eu/esco/skill/2db2667c-bbaf-4e30-8640-c9a647bd2512 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,إجراء تحليل المياه | تحليل المعلومات والبيانات وتقييمها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1f73ae9-d348-4aac-b5d5-9b6d508401d3,التقنيات الموفرة للموارد,released,knowledge,cross-sector,,"التقنيات المستدامة التي تسمح بإنتاج المزيد من القيمة باستخدام موارد محدودة مع خفض التأثير على البيئة، والحد من مخاطر الندرة.
	",http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb | http://data.europa.eu/esco/isced-f/0712,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d28bf3f7-4659-4405-9979-b1270c4c4322,إدارة تهوية الفرن,released,skill/competence,sector-specific,,إدارة تحديد المنتجات وكفاءة الطاقة لتهوية الفرن.,http://data.europa.eu/esco/skill/bdf2aa76-360d-429d-a967-bdb691f241fa,تشغيل الأفران والمصاهر ومعدات التجفيف
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2c81ad1-2439-43cf-9c63-204187b8f771,التخفيف من إهدار الموارد,released,skill/competence,cross-sector,,تقييم وتحديد فرص استخدام الموارد بكفاءة أكبر مع السعي المستمر للحد من إهدار المنافع.,http://data.europa.eu/esco/skill/2aaad52d-599e-4e77-a681-bbc236825821 | http://data.europa.eu/esco/skill/cbe1b24e-00f3-4b17-94e9-1fcd34a11c3e,تقييم آثار التصرفات الشخصية على البيئة | تحديد الفرص
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2c9c20e-ff2f-4684-bf93-1d04c78f698f,القيام بصيانة نظام التحكم في تحلية المياه,released,skill/competence,sector-specific,,إجراء صيانة للنظام للحصول على مياه صالحة للشرب من المياه المالحة.,http://data.europa.eu/esco/skill/75d2ac62-700a-41d1-b920-5cd7aaa78553 | http://data.europa.eu/esco/skill/d3b2c894-33fb-47c4-aff0-27935a082bf6,تشغيل أنظمة التحكم | تشغيل أنظمة أو معدات معالجة البترول أو الكيماويات أو المياه
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3672a07-6a5b-49f4-bdd3-fcd539594556,وقود الديزل الحيوي,released,knowledge,occupation-specific,,وقود الديزل المُصنع من الزيت النباتي والمستمد من الدهون التي تتفاعل مع الكحول.,http://data.europa.eu/esco/isced-f/0531,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3,إدارة الأثر البيئي,released,skill/competence,cross-sector,,تنفيذ تدابير للحد من الآثار البيولوجية والكيميائية والفيزيائية لنشاط التعدين على البيئة.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,الالتزام بقوانين ومعايير حماية البيئة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d483ae95-5f25-4601-ba97-113bbb7a31b0,مراقبة خطة الإدارة البيئية الزراعية,released,skill/competence,sector-specific,,تحديد التعيينات والتوجيهات البيئية المتعلقة بمزرعة معينة وإدراج متطلباتها في عملية تخطيط المزرعة. من خلال مراقبة تنفيذ خطة الإدارة البيئية الزراعية ومراجعة الجداول الزمنية.,http://data.europa.eu/esco/skill/b13e0689-636d-42d0-86c3-df9d6f85a882 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,ادارة نظام الإدارة البيئية | الالتزام بقوانين ومعايير حماية البيئة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d53eab76-e8ff-4e28-af26-7e012951c763,قياس أداء استدامة الشركة,released,skill/competence,cross-sector,,"متابعة معلمات الاستدامة وتحليل أداء الشركة من حيث الاستدامة ذات الصلة بأهداف التنمية المستدامة أو المعايير العالمية لتقارير الاستدامة.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,الالتزام بقوانين ومعايير حماية البيئة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d589970b-933d-4656-bcb6-a43b3cc67888,مراقبة جودة المياه,released,skill/competence,cross-sector,,قياس جودة المياه: درجة الحرارة والأكسجين والملوحة ودرجة الحموضة والنيتروجين وثاني أكسيد النيتروجين ومركبات الأمونيوم وثاني أكسيد الكربون والعَكَرَ والكلوروفيل. مراقبة جودة المياه الميكروبيولوجية.,http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464,الإشراف على جودة الأغذية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d5bcc417-a004-4165-b7f1-ab739eadd2f4,خصائص المدينة الذكية,released,knowledge,sector-specific,,"استخدام تكنولوجيات قواعد البيانات الفائقة في سياق المدن الذكية من أجل تطوير برامج جديدة لأنظمة إيكولوجية تساعد على خلق وظائف تنقل متقدمة.
   ",http://data.europa.eu/esco/isced-f/0619,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d62755fd-2b38-45b8-aed6-22b4cb36f8c8,الاشراف على مرافق تربية الأحياء المائية,released,skill/competence,sector-specific,,الإشراف على مرافق تربية الأحياء المائية وتحديد احتياجات المعدات. فهم مخططات معدات تربية الأحياء المائية وخططها ومبادئ تصميم أنظمة الاحتواء المختلفة.,http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,توجيه الأنشطة التنفيذية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d39ebe-3960-4c8f-a504-19b441990cfa,التخلص من نفايات الحيوانات المعدة,released,skill/competence,occupation-specific,,التخلص من نفايات علف الحيوانات المجهز مع السعي إلى الحد من التأثير البيئي لتركيبات العلف. اتباع التشريعات ذات الصلة.,http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,التخلص من النفايات غير الخطرة أو الحطام | إدارة النفايات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d7d53919-5313-4f23-a701-d12f86c03a60,استخدام تكنولوجيات تتسم بكفاءة استخدام الموارد في مؤسسات الضيافة,released,skill/competence,sector-specific,,"تنفيذ التحسينات التكنولوجية في مؤسسات الضيافة، مثل قدور الطبخ بالبخار وبدون أسلاك توصيل، صنابير شطف الصحون قبل غسلها، وأغطية الأحواض قليلة التدفق، التي تساعد على تحسين استهلاك الماء والطاقة في غسالات الأطباق، وعمليات النظافة وإعداد الطعام.
   ",http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,الالتزام بقوانين ومعايير حماية البيئة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d81b58ba-52e4-45fa-9f7c-f59b87fa6041,الأنظمة الأوتوماتيكية المنزلية,released,knowledge,sector-specific,,"تركيبات المباني السكنية الذكية مثل الإضاءة ونظام التدفئة والأمن، إلخ... التي يمكن التحكم فيها عن بعد. الأنظمة الأوتوماتيكية المنزلية تهدف إلى تحسين جودة الحياة داخل المنازل والمباني، بما في ذلك زيادة استقلالية الأشخاص ذوي الاحتياجات الخاصة كما تساهم في اقتصاد الطاقة.
   ",http://data.europa.eu/esco/isced-f/0714,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d84326c9-a3d3-4e22-a6a1-1ad42a356f10,استشارات الاستدامة,released,knowledge,sector-specific,,"النهج الاستشاري المُستخدم لمساعدة الشركات على معرفة المزيد عن تأثيرها على الاستدامة وتنفيذ استراتيجيات لتصبح صديقة للبيئة وفعالة.
	",http://data.europa.eu/esco/isced-f/0712,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,إدارة الأثر البيئي للعمليات,released,skill/competence,cross-sector,,إدارة تفاعل وأثر الشركات على البيئة. تحديد وتقييم الآثار البيئية المترتبة على عملية الإنتاج والخدمات ذات الصلة، وتنظيم تخفيض الآثار على البيئة وعلى الناس. تنظيم خطط العمل ومراقبة أي مؤشرات للتحسين.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,تبني سبل تخفيف وطأة الاستهلاك السلبية | الالتزام بقوانين ومعايير حماية البيئة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d96b6330-c73f-443f-9048-702b2226f62b,معالجة المياه الملوثة,released,skill/competence,sector-specific,,"معالجة المياه الملوَّثة باستخدام مجموعة متنوعة من التقنيات مثل البحيرات الشاطئية ومستنقعات القصب.
	",http://data.europa.eu/esco/skill/8bde58aa-9d5b-422b-801c-ff9186dd648e,مناولة المواد الخطرة والتخلص منها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9beab8e-1bd0-42a3-bf3e-58a8f647ad96,تثبيت آلية نقاء المياه,released,skill/competence,sector-specific,,تثبيت أنواع مختلفة من الآليات التي تمنع الشوائب من الوصول إلى المياه المُستردَّة. تثبيت مرشِّحات ميكرون وأغشية لتصفية الحطام ومنع البعوض من الدخول إلى إمدادات المياه. وضع آليات الكرة لتصفية أول تدفُّق من مياه الأمطار على السطح.,http://data.europa.eu/esco/skill/1abc1d86-e529-42ab-828f-8d4fc225b076 | http://data.europa.eu/esco/skill/2fbc1a35-a641-4016-9534-12364f4cb2a1 | http://data.europa.eu/esco/skill/0b8d15c9-7b4f-4163-b863-fe5b756d3e7f,تكرار السوائل | تركيب خزان المياه | إصلاح وتركيب المعدات الميكانيكية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d9d3eb78-a7c6-4076-9e19-df225af2ec62,إدارة ميزانية برنامج إعادة التدوير,released,skill/competence,cross-sector,,إدارة برنامج إعادة التدوير السنوي والميزانية الخاصة بكل مؤسسة.,http://data.europa.eu/esco/skill/193af349-b20e-4277-94bf-b184e92b8d6a,إدارة الميزانيات أو الموارد المالية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/da896663-08b3-409d-aa3d-31f39a8e8d2b,إجراء دراسة جدوى لأنظمة الكتلة الحيوية,released,skill/competence,sector-specific,,"تنفيذ عمليات تقدير وتقييم إمكانيات تركيب الكتلة الحيوية. تحقيق دراسة قياسية لتحديد التكاليف والقيود، والعناصر المتاحة وإجراء البحث لدعم عملية صنع القرار.
	",http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702 | http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06,تنفيذ دراسة الجدوى | تحليل العمليات التجارية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dab7c301-2a33-454e-8fed-23218fa28eee,التصميم البيئي,released,knowledge,sector-specific,,"النهج الذي يستخدم لمواجهة المشاكل البيئية المتعلقة بالمباني والمخططات والمنتجات في مختلف المجالات مثل الهندسة والتصميم الداخلي والهندسة المعمارية.
	",http://data.europa.eu/esco/isced-f/0788,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dacaebb5-5d85-4f3e-9adb-7c82b4f53189,التخلص من النفايات الغذائية,released,skill/competence,sector-specific,,التخلص من النفايات الغذائية أو جمعها بغرض إعادة التدوير أو التخلص منها أثناء عملية الإنتاج. اتباع الإجراءات الموضوعة للتخلص منها مع مراعاة البيئة ومسائل السلامة وفقًا للتشريعات.,http://data.europa.eu/esco/skill/4aba6668-6118-4953-804b-869cef94422a | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,التخلص من النفايات غير الخطرة | التخلص من النفايات غير الخطرة أو الحطام | إدارة النفايات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dada8e80-2a53-41bf-9eac-f8c1f9971bed,مواد البناء المستدامة,released,knowledge,sector-specific,,"نوع مواد البناء التي تقلل الأثر السلبي للمبنى على البيئة الخارجية طوال مدة عمره بالكامل.
	",http://data.europa.eu/esco/skill/e26e07ca-4a35-42e3-940d-e5868fd38fba | http://data.europa.eu/esco/isced-f/0732,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/db54a4d7-9ea9-4c3d-9bd9-9169e6c1fb4f,تغيير أنظمة توزيع الطاقة,released,skill/competence,sector-specific,,مراجعة الإجراءات والجداول الزمنية وقواعد البيانات لتحديد التغييرات في أنظمة توزيع الطاقة الحالية والتوصية بها من أجل تلبية متطلبات التشغيل واللوائح.,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1 | http://data.europa.eu/esco/skill/f2cf57fe-d4cb-4b4a-831d-73171cc73909,استخدام قواعد البيانات | تقييم النظم والبرامج والمعدات والمنتجات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/db9050db-ae5d-4be8-8114-c26f272c3bda,إدارة الصحة والسلامة,released,skill/competence,sector-specific,,إدارة سياسات الصحة والسلامة والاستدامة الشاملة وتطبيقها على نطاق واسع للمؤسسة.,http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,الالتزام بإجراءات الصحة والسلامة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbbe485f-b9c2-42df-ba1c-144a2ecfb119,تقييم النزاعات المحتملة في مجال تربية الأحياء المائية,released,skill/competence,occupation-specific,,تقييم النزاعات المُحتمَلة مع الأطراف المعنية الأخرى فيما يتعلق بالآثار البيئية لتربية الأحياء المائية وتضارب المصالح مع مستخدمي المناطق الساحلية الآخرين.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af,تبني سبل تخفيف وطأة الاستهلاك السلبية | تحليل المعلومات والبيانات وتقييمها
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbe63ddf-76f8-4177-a482-fee995a57b77,إدارة الآفات المتكاملة,released,knowledge,sector-specific,,"مقترب متكامل للوقاية و/أو القضاء على الكائنات الضارة للنباتات ويهدف لقصر استخدام مضادات الحشرات وأشكال المكافحة الأخرى فقط على مستويات مبررة من الناحيتين الاقتصادية والإيكولوجية وتقلل ولا سيما تقضي على المخاطر على صحة الإنسان والبيئة.
	",http://data.europa.eu/esco/skill/6e84c2b5-935a-4958-a410-da42efaf7c27 | http://data.europa.eu/esco/isced-f/0811,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dbef5042-4b99-4e6f-b2ed-1d33b07b3ed6,النصح حول حلول الاستدامة,released,skill/competence,cross-sector,,"تقديم النصح للشركات في تطوير عمليات إنتاج مستدامة، وتحسين كفاءة المواد وإعادة استعمال وخفض بصمة الكربون.
   ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,تقديم المشورة بشأن القضايا البيئية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dce16d2c-278a-4161-9847-8435e52c96d3,إدارة تدفقات المياه ومستجمعات المياه,released,skill/competence,sector-specific,,إدارة تدفقات المياه ومستجمعات المياه في البرك والبحيرات والمسابح.,http://data.europa.eu/esco/skill/583b1fb5-be8d-41f0-aa81-0b6bef4793c2,تركيب معدات أو أنظمة السباكة أو الأنابيب
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dd5451c6-a006-4218-bf94-348d81bed42f,زراعة حافظة للموارد,released,knowledge,sector-specific,,"مجموعة التقنيات والطرق والأسس التي تشجع على الاستخدام المستدام للتربة والأرض في إنتاج المحاصيل الزراعية.  وتعتمد على أسس ثلاثة، تغطية التربة المستدامة، أقل اضطراب للتربة، وتنويع أنواع المحاصيل.
   ",http://data.europa.eu/esco/isced-f/0811,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dda26251-7331-41fd-871f-1106ca468189,هندسة المرور,released,knowledge,cross-sector,,النظام الفرعي للهندسة المدنية الذي يطبق الأساليب الهندسية لإنشاء تدفقات مرورية آمنة وفعالة للأشخاص والبضائع على الطرق، بما في ذلك الأرصفة وإشارات المرور ومرافق الدراجات.,http://data.europa.eu/esco/skill/82887396-e5bf-4306-af51-3fe8d82790b2 | http://data.europa.eu/esco/isced-f/0732,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dda745dd-b8d6-45d8-8c74-e05495ce90f5,أهداف التنمية المستدامة,released,knowledge,cross-sector,,"قائمة من 17 هدف وضعتها الجمعية العامة للأمم المتحدة وصممتها كاستراتيجية من أجل تحقيق مستقبل أفضل ومستدام للجميع.
   ",http://data.europa.eu/esco/isced-f/0319,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ddbf25f1-b91a-4083-9ef1-cc113a46e4c0,النظم البيئية,released,knowledge,cross-sector,,خصائص النظم التي تتعايش فيها الكائنات الحية وتتفاعل مع العناصر غير الحية.,http://data.europa.eu/esco/isced-f/0521,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/ddce2912-bc0f-4a47-aa2b-c1de48bc4b44,الحفاظ على الطاقة,released,knowledge,cross-sector,,"ممارسة خفض استهلاك الطاقة واستخدام عدد أقل من خدمات الطاقة.  بوصفها عملية مستدامة، يتم الحفاظ على الطاقة عن طريق استبدال الطاقة المستخدمة بمصادر بديلة، أو استخدام منتجات الطاقة الأكثر كفاءة، أو الامتناع عن استخدام المنتجات أو الخدمات الخاصة بالطاقة في مجال معين للحفاظ عليها.
	",http://data.europa.eu/esco/isced-f/0712,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/de131ede-cbfe-4e34-aff4-96f16831c3c4,الابلاغ عن حوادث التلوث,released,skill/competence,sector-specific,,عندما تتسبب حادثة في تلوُّث، القيام بفحص حجم الضرر والعواقب التي يمكن أن تترتب عليه وإبلاغ المؤسسة المختصة بها مع اتباع إجراءات الإبلاغ عن التلوث.,http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/20136935-e6a1-417b-81df-9b94d4c2c371 | http://data.europa.eu/esco/skill/24310a7b-5db1-4917-a705-4835630227ca,التبليغ عن الحقائق | الإبلاغ عن الحوادث والعيوب | وضع تقارير الحوادث
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/debd4fe7-58c9-499e-8a7e-b42984afe728,توزيع ماء تبريد التدفئة والماء الساخن,released,knowledge,sector-specific,,"أسس تصميم أنظمة توزيع المياه من أجل تدفئة، وتبريد المنازل وإنتاج المياه الساخنة وعلاقتها بالعزل، واقتصاد الطاقة من خلال التصميم الهيدرولي النموذجي. في هذه الأنظمة تُفقد الطاقة  بسبب انتقال السخونة، وفقد الضغط (مقاومة المواسير والصمامات) والقدرة الكهربائية للمضخات والصمامات.
	",http://data.europa.eu/esco/isced-f/0713,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/df179770-1c8d-4673-a270-481b7e4e6010,تصميم نظام صغير لتوليد قدرة الرياح,released,skill/competence,sector-specific,,"تصميم نظام صغير لتوليد القدرة من الرياح، يشمل البطاريات ومحولات القدرة، ويتسق مع مصادر توليد القدرة الأخرى ومتانة البناء لتركيب التوربين صغير الحجم.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,تصميم الأنظمة أو المعدات الكهربائية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dfa7be8d-a98d-4fa5-a759-86b6357f38cf,التحقق من طلبات المنح,released,skill/competence,occupation-specific,,مراقبة طلبات المنح المقدَّمة من الأفراد أو المؤسسات الخيرية أو الجماعات المجتمعية أو أقسام الأبحاث الجامعية للتأكد من أنهم يفون بمعايير التمويل.,http://data.europa.eu/esco/skill/e67fd42d-25f1-4124-b0be-3b1e3bfdd70c,التحقق من الهويات والوثائق
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/dff0087d-25e4-40bf-979e-32fdf2445438,وضع استراتيجيات خفض بقايا الطعام,released,skill/competence,cross-sector,,"وضع السياسات مثل وجبات العاملين أو إعادة توزيع الغذاء من أجل خفض، وإعادة استخدام وتدوير بقايا الغذاء، حيثما أمكن ذلك. ويشمل ذلك مراجعة سياسات المشتريات للتعرف على المناطق التي تسمح بخفض إهدار الغذاء، مثلا كميات المنتجات الغذائية وجودتها.
	",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c,تطوير السياسات والإجراءات التشغيلية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e0475631-c151-4413-829c-cb5c76b83271,قياس استدامة الأنشطة السياحية,released,skill/competence,sector-specific,,"جمع المعلومات، الرقابة وتقدير وقع السياحة على البيئة، بما فيه على المحميات، والتراث الثقافي المحلي والتنوع الأحيائي، في سياق الجهود المبذولة من أجل خفض بصمة الأنشطة الكربونية في الصناعة. ويشمل ذلك تنفيذ دراسات استقصائية حول الزوار وقياس أي تعويض مطلوب عما يحدث من أضرار.
   ",http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,مراقبة الظروف البيئية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e0701805-94ab-4c79-9624-39a7202cbe4f,اداء خفض قيمة الأصول,released,skill/competence,occupation-specific,,حساب انخفاض قيمة أحد الأصول، بسبب التلف أو التغيّرات البيئيّة على سبيل المثال، وفقًا للتشريع.,http://data.europa.eu/esco/skill/19ba11f3-9c99-41fd-a7c9-f77e6a026186 | http://data.europa.eu/esco/skill/f55fac09-92a2-4a88-9a96-ee9fb5b18519,تنفيذ الحسابات | تحديد قيم السلع أو الخدمات
